,num4black,num4white,0,1,2,3,4
F5,2.0,15.0,1.0,,,,
F5F6,2.0,15.0,2.0,,,,
F5F6E6,2.0,15.0,3.0,,,,
F5F6E6D6,2.0,15.0,4.0,,,,
F5F6E6D6C6,2.0,15.0,5.0,,,,
F5F6E6D6C6E3,2.0,15.0,6.0,23.0,,,
F5F6E6D6C6E3F3,2.0,14.0,7.0,,,,
F5F6E6D6C6E3F3C5,2.0,14.0,8.0,204.0,516.0,,
F5F6E6D6C6E3F3C5E7,3.0,5.0,9.0,,,,
F5F6E6D6C6E3F3C5E7G5,3.0,5.0,10.0,,,,
F5F6E6D6C6E3F3C5E7G5G4,3.0,5.0,11.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7,3.0,5.0,12.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7,3.0,5.0,13.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8,3.0,5.0,14.0,90.0,432.0,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8,14.0,1.0,15.0,35.0,59.0,197.0,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8,3.0,6.0,16.0,111.0,264.0,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8E2,4.0,3.0,17.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8E2F4,4.0,3.0,18.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8E2F4C3,4.0,3.0,19.0,51.0,155.0,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8E2F4C3D3,1.0,4.0,20.0,122.0,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8E2F4C3D3C2,2.0,1.0,21.0,822.0,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8E2F4C3D3C2H3,1.0,1.0,22.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8C8E2F4C3D3C2H3G6,1.0,1.0,,,,,
F5F6E6D6C6E3D3,10.0,1.0,24.0,71.0,,,
F5F6E6D6C6E3D3F4,8.0,1.0,25.0,,,,
F5F6E6D6C6E3D3F4D7,8.0,1.0,26.0,649.0,,,
F5F6E6D6C6E3D3F4D7C5,7.0,1.0,27.0,,,,
F5F6E6D6C6E3D3F4D7C5E7,7.0,1.0,28.0,,,,
F5F6E6D6C6E3D3F4D7C5E7F3,7.0,1.0,29.0,,,,
F5F6E6D6C6E3D3F4D7C5E7F3C4,7.0,1.0,30.0,117.0,928.0,,
F5F6E6D6C6E3D3F4D7C5E7F3C4B5,4.0,1.0,31.0,,,,
F5F6E6D6C6E3D3F4D7C5E7F3C4B5G5,4.0,1.0,32.0,545.0,,,
F5F6E6D6C6E3D3F4D7C5E7F3C4B5G5B3,2.0,1.0,33.0,,,,
F5F6E6D6C6E3D3F4D7C5E7F3C4B5G5B3G6,2.0,1.0,34.0,926.0,,,
F5F6E6D6C6E3D3F4D7C5E7F3C4B5G5B3G6H5,1.0,1.0,,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8,4.0,2.0,36.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8D8,4.0,2.0,37.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8D8C8,4.0,2.0,38.0,455.0,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8D8C8H4,4.0,1.0,39.0,108.0,862.0,904.0,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8D8C8H4C7,1.0,3.0,40.0,870.0,909.0,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8D8C8H4C7E2,4.0,1.0,41.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8D8C8H4C7E2G6,4.0,1.0,42.0,,,,
F5F6E6D6C6E3F3C5E7G5G4F7D7E8F8G8D8C8H4C7E2G6H7,4.0,1.0,43.0,674.0,796.0,,
