,num4black,num4white,0,1,2,3,4,5
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4,1.0,2.0,53.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4,1.0,2.0,54.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7,1.0,2.0,55.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7,1.0,2.0,56.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5,1.0,2.0,57.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3,1.0,2.0,58.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3C2,1.0,2.0,59.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3C2F1,1.0,2.0,60.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3C2F1H5,1.0,2.0,61.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3C2F1H5H2,1.0,2.0,62.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3C2F1H5H2G7,1.0,2.0,63.0,6724.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3C2F1H5H2G7E7,1.0,1.0,64.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6H3D7F2F6F7G3H4F8C3H6E1D2B4A4C7A7A5B3C2F1H5H2G7E7D8,1.0,1.0,,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7,19.0,1.0,66.0,708.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1,13.0,1.0,67.0,,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6,13.0,1.0,68.0,6676.0,,,,
F5D6C5F4D3E3G4G5E2C4F3E6B5B6C6A5E7F6B4C3A3C2G3D2F2A4F7F1H6C7,12.0,1.0,69.0,,,,,
