,num4black,num4white,0,1,2,3
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4,1.0,2.0,55.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7,1.0,2.0,56.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3,1.0,2.0,57.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2,1.0,2.0,58.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5,1.0,2.0,59.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3,1.0,2.0,60.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3,1.0,2.0,61.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6,1.0,2.0,62.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2,1.0,2.0,63.0,308.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2A3,2.0,1.0,64.0,416.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2A3E2,1.0,2.0,65.0,519.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2A3E2A5,1.0,1.0,66.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2A3E2A5A8,1.0,1.0,67.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2A3E2A5A8F1,1.0,1.0,68.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2A3E2A5A8F1E1,1.0,1.0,69.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3B4B5B6G4C4B7D3C2G5C3F3H6D2A3E2A5A8F1E1A7,1.0,1.0,,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2,1.0,4.0,71.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3,1.0,4.0,72.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3,1.0,4.0,73.0,268.0,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4,1.0,2.0,74.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1,1.0,2.0,75.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5,1.0,2.0,76.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5,1.0,2.0,77.0,,,
F5D6C5F4E3C6E6F6D7C7E7E8D8C8F7F8G3C4G5G6H6D3C2D2C1E2C3F3G4D1B5A5B7,1.0,2.0,78.0,,,
