,num4black,num4white,0,1,2,3,4,5
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3,1.0,2.0,64.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3H5,1.0,2.0,65.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3H5H7,1.0,2.0,66.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3H5H7H2,1.0,2.0,67.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3H5H7H2B4,1.0,2.0,68.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3H5H7H2B4E2,1.0,2.0,69.0,1084.0,,,,
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3H5H7H2B4E2B5,1.0,1.0,70.0,,,,,
F5F6E6D6E7F7D7F8C5E3F3F4G5C8G3C6D3C4E8D8G6G4C3H5H7H2B4E2B5B6,1.0,1.0,,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C7G4C5F8G8C4C3,1.0,4.0,72.0,2227.0,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C7G4C5F8G8C4C3D8,1.0,3.0,73.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C7G4C5F8G8C4C3D8C8,1.0,3.0,74.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C7G4C5F8G8C4C3D8C8D7,1.0,3.0,75.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C7G4C5F8G8C4C3D8C8D7H6,1.0,3.0,76.0,291.0,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C7G4C5F8G8C4C3D8C8D7H6D2,1.0,1.0,77.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C7G4C5F8G8C4C3D8C8D7H6D2H3,1.0,1.0,,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8,1.0,7.0,79.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8,1.0,7.0,80.0,1004.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3,1.0,6.0,81.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3,1.0,6.0,82.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6,1.0,6.0,83.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4,1.0,6.0,84.0,455.0,1362.0,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4,1.0,2.0,85.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7,1.0,2.0,86.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5,1.0,2.0,87.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3,1.0,2.0,88.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3,1.0,2.0,89.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3C2,1.0,2.0,90.0,2106.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3C2B4,3.0,1.0,91.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3C2B4G4,3.0,1.0,92.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3C2B4G4E2,3.0,1.0,93.0,2386.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3C2B4G4E2D2,2.0,1.0,94.0,,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3C2B4G4E2D2F2,2.0,1.0,95.0,1260.0,,,,
F5F6E6D6E7F7D7G5C6E8F4F3F8C8C3E3G6C4H4C7C5B3D3C2B4G4E2D2F2A5,1.0,1.0,,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4,3.0,6.0,97.0,528.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6,4.0,5.0,98.0,303.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4,3.0,5.0,99.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6,3.0,5.0,100.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3,3.0,5.0,101.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3,3.0,5.0,102.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5,3.0,5.0,103.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3,3.0,5.0,104.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8,3.0,5.0,105.0,712.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7,4.0,2.0,106.0,917.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5,2.0,3.0,107.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7,2.0,3.0,108.0,247.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7,1.0,3.0,109.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4,1.0,3.0,110.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8,1.0,3.0,111.0,2489.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8C3,3.0,2.0,112.0,132.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8C3A3,2.0,2.0,113.0,926.0,,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8C3A3C4,3.0,1.0,114.0,2297.0,2368.0,,,
F5F6E6D6E7F7G5F4E3D3C6H4H6G4G6F3H3H5G3E8D7C5C7G7B4D8C3A3C4C2,1.0,1.0,,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5,1.0,14.0,116.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4,1.0,14.0,117.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7,1.0,14.0,118.0,514.0,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8,2.0,7.0,119.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8,2.0,7.0,120.0,318.0,691.0,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4,2.0,2.0,121.0,1341.0,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3,1.0,4.0,122.0,786.0,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3,1.0,1.0,123.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3,1.0,1.0,124.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4,1.0,1.0,125.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4H6,1.0,1.0,126.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4H6D7,1.0,1.0,127.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4H6D7F2,1.0,1.0,128.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4H6D7F2B6,1.0,1.0,129.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4H6D7F2B6D8,1.0,1.0,130.0,,,,,
F5F6E6D6E7F7G5F4E3D3C6E8G6C5G4C7F8G8C4C3B3F3B4H6D7F2B6D8B5,1.0,1.0,131.0,,,,,
