,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4E6B3E2C5C6E3D2F6F3C2G6D1B6F1B4A5E1F2G5B5G3H6H4D7,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5B4,2.0,3.0,56.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2,2.0,3.0,57.0,75.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5,23.0,1.0,58.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6,23.0,1.0,59.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7,23.0,1.0,60.0,109.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7,6.0,2.0,61.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3,6.0,2.0,62.0,428.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3,5.0,2.0,63.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6,5.0,2.0,64.0,1053.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6,4.0,2.0,65.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2,4.0,2.0,66.0,255.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7,1.0,2.0,67.0,1858.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3,9.0,1.0,68.0,331.0,1559.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1,7.0,1.0,69.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4,7.0,1.0,70.0,144.0,207.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G6,2.0,1.0,71.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G6F7,2.0,1.0,72.0,2041.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G6F7H5,1.0,3.0,73.0,202.0,1816.0,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G6F7H5C8,2.0,1.0,74.0,1551.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2B5C6E7D7E3F3B6F6F2C7G3E1G4G6F7H5C8H3,1.0,1.0,,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6,2.0,2.0,76.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5,2.0,2.0,77.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3,2.0,2.0,78.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3,2.0,2.0,79.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3,2.0,2.0,80.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2,2.0,2.0,81.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4,2.0,2.0,82.0,230.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5,1.0,2.0,83.0,991.0,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2,2.0,1.0,84.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1,2.0,1.0,85.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3,2.0,1.0,86.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3G5,2.0,1.0,87.0,,,,,
F5D6C3D3C4F4E6B3E2C5B4D2C6A5E3F3A3F2G4H5C2D1H3G5C1,2.0,1.0,88.0,,,,,
