,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6,1.0,18.0,59.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1,1.0,18.0,60.0,304.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6,1.0,16.0,61.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1,1.0,16.0,62.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5,1.0,16.0,63.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6,1.0,16.0,64.0,489.0,629.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5,2.0,11.0,65.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7,2.0,11.0,66.0,72.0,245.0,291.0,523.0,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7E7,5.0,1.0,67.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7E7A5,5.0,1.0,68.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7E7A5G3,5.0,1.0,69.0,419.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7E7A5G3G4,4.0,1.0,70.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7E7A5G3G4H3,4.0,1.0,71.0,1427.0,1434.0,1461.0,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7E7A5G3G4H3H6,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3,14.0,1.0,73.0,211.0,325.0,699.0,834.0,1007.0
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C7,4.0,1.0,74.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C7G1,4.0,1.0,75.0,924.0,1255.0,1414.0,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C7G1A4,1.0,2.0,76.0,991.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C7G1A4C8,1.0,1.0,77.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6C6D2D1B4E6F1A6E1B5F6G5F7F3C7G1A4C8E7,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2C6C7,2.0,8.0,79.0,885.0,,,,
F5D6C3D3C4F4C5B3E2C6C7E7,1.0,13.0,80.0,471.0,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4,1.0,12.0,81.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6,1.0,12.0,82.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5,1.0,12.0,83.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3,1.0,12.0,84.0,1274.0,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3,1.0,11.0,85.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6,1.0,11.0,86.0,651.0,821.0,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2,1.0,9.0,87.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2,1.0,9.0,88.0,546.0,1314.0,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5,1.0,6.0,89.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4,1.0,6.0,90.0,237.0,671.0,990.0,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6,1.0,2.0,91.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1,1.0,2.0,92.0,1469.0,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1D2,2.0,1.0,93.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1D2G3,2.0,1.0,94.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1D2G3F7,2.0,1.0,95.0,338.0,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1D2G3F7D7,1.0,2.0,96.0,216.0,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1D2G3F7D7B6,1.0,1.0,97.0,,,,,
F5D6C3D3C4F4C5B3E2C6C7E7B4E6B5F3E3F6C2F2G5G4G6E1D2G3F7D7B6A3,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6,2.0,6.0,99.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6,2.0,6.0,100.0,451.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2,2.0,5.0,101.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4,2.0,5.0,102.0,114.0,126.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7,3.0,3.0,103.0,187.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1,2.0,4.0,104.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7,2.0,4.0,105.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7,2.0,4.0,106.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8,2.0,4.0,107.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8D2,2.0,4.0,108.0,727.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8D2D1,2.0,2.0,109.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8D2D1G5,2.0,2.0,110.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8D2D1G5G6,2.0,2.0,111.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8D2D1G5G6F3,2.0,2.0,112.0,521.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8D2D1G5G6F3H4,2.0,1.0,113.0,1438.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4E7C1C7D7C8D2D1G5G6F3H4E8,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3,2.0,1.0,115.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2,2.0,1.0,116.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3,2.0,1.0,117.0,955.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4,1.0,4.0,118.0,330.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7,5.0,2.0,119.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7F1,5.0,2.0,120.0,679.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7F1D1,5.0,1.0,121.0,870.0,1359.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7F1D1E7,2.0,1.0,122.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7F1D1E7G6,2.0,1.0,123.0,878.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7F1D1E7G6E1,1.0,1.0,124.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7F1D1E7G6E1F3,1.0,1.0,125.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4A3D2G3G4F7F1D1E7G6E1F3C1,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3,14.0,1.0,127.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1,14.0,1.0,128.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7,14.0,1.0,129.0,166.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8,9.0,1.0,130.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4,9.0,1.0,131.0,251.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4D2,3.0,2.0,132.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4D2D1,3.0,2.0,133.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4D2D1A5,3.0,2.0,134.0,484.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4D2D1A5B1,3.0,1.0,135.0,755.0,859.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4D2D1A5B1A3,1.0,2.0,136.0,560.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4D2D1A5B1A3B2,1.0,1.0,137.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7E8A4D2D1A5B1A3B2F1,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7,8.0,1.0,139.0,608.0,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3,3.0,1.0,140.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6,3.0,1.0,141.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3,3.0,1.0,142.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2,3.0,1.0,143.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1,3.0,1.0,144.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1G4,3.0,1.0,145.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1G4D2,3.0,1.0,146.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1G4D2D1,3.0,1.0,147.0,1476.0,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1G4D2D1G3,1.0,2.0,148.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1G4D2D1G3F2,1.0,2.0,149.0,,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1G4D2D1G3F2E7,1.0,2.0,150.0,951.0,,,,
F5D6C3D3C4F4C5B3E2C6B4E3D7F3E6A3C2C1G4D2D1G3F2E7B5,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6,2.0,7.0,152.0,175.0,360.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6,2.0,5.0,153.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4,2.0,5.0,154.0,225.0,426.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3,14.0,1.0,155.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1,14.0,1.0,156.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7,14.0,1.0,157.0,578.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8,9.0,1.0,158.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4,9.0,1.0,159.0,297.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2,3.0,2.0,160.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1,3.0,2.0,161.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5,3.0,2.0,162.0,198.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5C8,7.0,1.0,163.0,648.0,690.0,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5C8A3,2.0,1.0,164.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5C8A3B1,2.0,1.0,165.0,877.0,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F2C6F6B4F3C1D7E8A4D2D1A5C8A3B1E7,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5,5.0,1.0,167.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4,5.0,1.0,168.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4C7,5.0,1.0,169.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4C7A5,5.0,1.0,170.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4C7A5F7,5.0,1.0,171.0,,,,,
F5D6C3D3C4F4C5B3E2E3C2B6B5E6F6C6F2B4F3C1D7G5G4C7A5F7E7,5.0,1.0,172.0,374.0,,,,
