,num4black,num4white,0,1,2,3,4
F5,3.0,12.0,1.0,,,,
F5D6,3.0,12.0,2.0,,,,
F5D6C3,3.0,12.0,3.0,,,,
F5D6C3D3,3.0,12.0,4.0,,,,
F5D6C3D3C4,3.0,12.0,5.0,,,,
F5D6C3D3C4B5,3.0,12.0,6.0,,,,
F5D6C3D3C4B5B4,3.0,12.0,7.0,,,,
F5D6C3D3C4B5B4F4,3.0,12.0,8.0,40.0,,,
F5D6C3D3C4B5B4F4C5,6.0,5.0,9.0,,,,
F5D6C3D3C4B5B4F4C5B3,6.0,5.0,10.0,108.0,,,
F5D6C3D3C4B5B4F4C5B3C2,6.0,4.0,11.0,89.0,,,
F5D6C3D3C4B5B4F4C5B3C2E3,4.0,4.0,12.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3,4.0,4.0,13.0,477.0,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6,3.0,4.0,14.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4,3.0,4.0,15.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3,3.0,4.0,16.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6,3.0,4.0,17.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5,3.0,4.0,18.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6,3.0,4.0,19.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6,3.0,4.0,20.0,30.0,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7,3.0,2.0,21.0,712.0,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6,2.0,2.0,22.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7,2.0,2.0,23.0,912.0,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7F8,1.0,4.0,24.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7F8G5,1.0,4.0,25.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7F8G5G4,1.0,4.0,26.0,298.0,404.0,944.0,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7F8G5G4E2,4.0,1.0,27.0,152.0,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7F8G5G4E2F2,3.0,1.0,28.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7F8G5G4E2F2G3,3.0,1.0,29.0,878.0,1048.0,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6A7G6E7F8G5G4E2F2G3H4,1.0,1.0,,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7,4.0,2.0,31.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7C1,4.0,2.0,32.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7C1D2,4.0,2.0,33.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7C1D2E2,4.0,2.0,34.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7C1D2E2G4,4.0,2.0,35.0,293.0,1200.0,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7C1D2E2G4C7,2.0,2.0,36.0,,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7C1D2E2G4C7C8,2.0,2.0,37.0,494.0,,,
F5D6C3D3C4B5B4F4C5B3C2E3A3C6A4F3E6A5A6B6D7C1D2E2G4C7C8G6,1.0,2.0,38.0,1235.0,,,
