,num4black,num4white,0,1,2
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5C8E7,1.0,1.0,53.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5C8E7F8,1.0,1.0,54.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5C8E7F8D8,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6E7,1.0,1.0,56.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6E7D7,1.0,1.0,57.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6E7D7F7,1.0,1.0,58.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6E7D7F7E8,1.0,1.0,59.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6E7D7F7E8H3,1.0,1.0,60.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6E7D7F7E8H3B1,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5C8D8,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6,4.0,1.0,63.0,72.0,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7,3.0,1.0,64.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8,3.0,1.0,65.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8,3.0,1.0,66.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4,3.0,1.0,67.0,76.0,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4E2,2.0,1.0,68.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4E2E8,2.0,1.0,69.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4E2E8D8,2.0,1.0,70.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4E2E8D8B3,2.0,1.0,71.0,73.0,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4E2E8D8B3E1,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6C8,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4E2E8D8B3B7,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6F7,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5C6B5A4B3E2E1G1A6B6H3F7F8G2,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4B3,1.0,2.0,77.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4B3E2,1.0,2.0,78.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4B3E2A6,1.0,2.0,79.0,80.0,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4B3E2A6A3,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4B3E2A6D8,1.0,1.0,81.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C7D7C6B5B6E7F8B8A4B3E2A6D8E8,1.0,1.0,,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C6B5B6C7,1.0,1.0,83.0,,
F5D6C3D3C4F4F6B4F3E6E3F2D2G5G6G4H4H5H6G3F1C1D1C2C5F7C6B5B6C7A4,1.0,1.0,,,
