,num4black,num4white,0,1,2,3,4,5
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2E8B8G6G4G3,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2E8B8G6H6,1.0,1.0,50.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2E8B8G6H6G5,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2F7,1.0,1.0,52.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2F7A3,1.0,1.0,53.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2F7A3A1,1.0,1.0,54.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2F7A3A1B1,1.0,1.0,55.0,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2F7A3A1B1G3,1.0,1.0,,,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3,2.0,1.0,57.0,61.0,,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5D2E3A6C1D7E7F6A4E2A5D1D8A2A7C7C8B6F1F8E1B2F3G2G3A3,1.0,1.0,58.0,,,,,
