,num4black,num4white,0,1,2,3
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6,1.0,7.0,60.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7,1.0,7.0,61.0,298.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8,1.0,6.0,62.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8,1.0,6.0,63.0,162.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6,1.0,5.0,64.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7,1.0,5.0,65.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8,1.0,5.0,66.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8,1.0,5.0,67.0,85.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4,1.0,4.0,68.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4A5,1.0,4.0,69.0,466.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4A5F2,1.0,2.0,70.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4A5F2F3,1.0,2.0,71.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4A5F2F3A6,1.0,2.0,72.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4A5F2F3A6B3,1.0,2.0,73.0,233.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4A5F2F3A6B3A4,1.0,1.0,74.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8H4A5F2F3A6B3A4B5,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3,1.0,24.0,76.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5,1.0,24.0,77.0,174.0,238.0,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8,1.0,10.0,78.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8F3,1.0,10.0,79.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8F3B6,1.0,10.0,80.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8F3B6B5,1.0,10.0,81.0,313.0,418.0,571.0
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8F3B6B5E8,1.0,4.0,82.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8F3B6B5E8B4,1.0,4.0,83.0,360.0,554.0,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8F3B6B5E8B4G3,2.0,1.0,84.0,235.0,,
F5D6C3D3C4F4F6G5E6D7F7E7E3C5C8F3B6B5E8B4G3D8,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2,10.0,1.0,86.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5,10.0,1.0,87.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2,10.0,1.0,88.0,109.0,277.0,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B3,1.0,5.0,89.0,320.0,462.0,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B3E8,2.0,1.0,90.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B3E8G8,2.0,1.0,91.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B3E8G8A4,2.0,1.0,92.0,146.0,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B3E8G8A4C2,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6,2.0,1.0,94.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5,2.0,1.0,95.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5C8,2.0,1.0,96.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5C8B8,2.0,1.0,97.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5C8B8F8,2.0,1.0,98.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5C8B8F8H5,2.0,1.0,99.0,541.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5C8B8F8H5G6,1.0,1.0,100.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5C8B8F8H5G6C7,1.0,1.0,101.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3D8B6B5C8B8F8H5G6C7H6,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4G8G4F3,4.0,1.0,103.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4G8G4F3C2,4.0,1.0,104.0,324.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4G8G4F3C2H3,3.0,1.0,105.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4G8G4F3C2H3G3,3.0,1.0,106.0,417.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4G8G4F3C2H3G3B6,2.0,1.0,107.0,,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4G8G4F3C2H3G3B6C8,2.0,1.0,108.0,398.0,,
F5D6C3D3C4F4F6G5E6D7F7E7C6E3F8E8F2E2G6C7H4G8G4F3C2H3G3B6C8B5,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B4,6.0,1.0,110.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B4A5,6.0,1.0,111.0,370.0,538.0,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B4A5A4,3.0,1.0,112.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B4A5A4A6,3.0,1.0,113.0,312.0,536.0,
F5D6C3D3C4F4F6G5E6D7F7C5B6E3C6E7F8D8G6C7C8B8D2B5F2B4A5A4A6B3,1.0,1.0,,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3,7.0,1.0,115.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3,7.0,1.0,116.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6,7.0,1.0,117.0,147.0,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2,5.0,1.0,118.0,,,
F5D6C3D3C4F4F6G5E6D7F7C5E3F3B6E2C6,5.0,1.0,119.0,,,
