,num4black,num4white,0,1,2
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3,1.0,3.0,51.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7,1.0,3.0,52.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7,1.0,3.0,53.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4,1.0,3.0,54.0,63.0,106.0
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4B2,2.0,1.0,55.0,134.0,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7D8G3F7C7H4B2A1,1.0,1.0,,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4,1.0,3.0,57.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3,1.0,3.0,58.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7,1.0,3.0,59.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7,1.0,3.0,60.0,,
F5D6C3D3C4F4C5B3C2E6C6B4B5F6A5D2E3A4F3A6A3A2C1E2B6D7G4E1F1D1F2G5E7H4G3A7F7D8,1.0,3.0,61.0,111.0,117.0
